Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days),Cluster,Credit Score,FICO Range
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,3.758004110504896e-07,6.191250282634199e-10,0.0009853736714833027,0.00025619413708772806,3.376742499668687e-05,0.07206165524482014,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4636363636363636,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.6739029247150194e-06,6.191250282634199e-10,0.00028754799565764425,7.476157152349172e-05,9.853873790828491e-06,0.1422736014301996,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.32000000000000006,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.3410014667874043e-06,6.191250282634199e-10,0.0012307097084612443,0.0003199807555062649,4.217475735602055e-05,0.027321770765552544,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.871003140303235e-06,6.191250282634199e-10,0.00017165295449537985,4.462908880341142e-05,5.882307229354556e-06,0.15905587506561825,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.24909090909090914,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,7.814008546962548e-07,6.191250282634199e-10,0.0009765228096717584,0.00025389291799187666,3.346411764609207e-05,0.03383429486287918,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4672727272727273,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,8.448009240432507e-07,6.191250282634199e-10,0.0006580914817223141,0.00017110184638406657,2.2551904002764666e-05,0.07462427567364985,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4490909090909091,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.7074029613573596e-06,6.191250282634199e-10,0.00014277771858545993,3.712177925562566e-05,4.892795606935333e-06,0.17757225275062088,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2345454545454546,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.12840123424527e-06,6.191250282634199e-10,0.0015327429068777627,0.0003985083651792301,5.252502406899452e-05,0.05805394808873593,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2581818181818182,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,3.4920038195537776e-07,6.191250282634199e-10,0.0011158358424879894,0.00029011384397333544,3.82381732224699e-05,0.08092485372047178,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4290909090909091,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.230702439942329e-06,6.191250282634199e-10,0.00033077945213994724,8.600149902641289e-05,1.1335367487754571e-05,0.10585741638893528,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.3418181818181819,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,3.2340035373530693e-07,6.191250282634199e-10,0.0006909802618911381,0.00017965264182114073,2.367895052595333e-05,0.07676300400147015,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4545454545454546,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.4198015529789387e-06,6.191250282634199e-10,0.0003741445698339871,9.727633869663367e-05,1.2821423451060594e-05,0.12292870736595127,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.36,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.65770290699544e-06,6.191250282634199e-10,0.00010360491922810952,2.6936975031092768e-05,3.5503979849884386e-06,0.1717341024503547,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2090909090909091,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.1096012136818075e-06,6.191250282634199e-10,0.0015328055881593567,0.00039852447848721457,5.252716121038845e-05,0.025433524133783282,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2581818181818182,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.1361012426675391e-06,6.191250282634199e-10,0.0011363222924002559,0.00029544018744596853,3.894021659185924e-05,0.0584585723669722,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.42000000000000004,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.799601968404633e-06,6.191250282634199e-10,0.0002136223101302654,5.554108064939007e-05,7.320542759342574e-06,0.09799614469748776,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.27454545454545454,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,7.710008433207226e-08,6.191250282634199e-10,0.0015774953996989128,0.0004101439639115469,5.405862763905763e-05,0.07383429493995047,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.23272727272727278,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.6713018280699394e-06,6.191250282634199e-10,1.6700500503994938e-05,4.341939712620948e-06,5.722990310671656e-07,0.18886319689569014,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.1581818181818182,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.9754021606948834e-06,6.191250282634199e-10,0.0003301551112618739,8.58391723681993e-05,1.131396575975298e-05,0.19204238765326084,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.3418181818181819,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,7.88200862134103e-07,6.191250282634199e-10,0.0012108861793144548,0.00031482658571339145,4.149541921931279e-05,0.06984585562590724,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.40181818181818185,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.3125014356140705e-06,6.191250282634199e-10,0.0007904777032214479,0.00020552166260637614,2.7088600471136168e-05,0.06500963210984516,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.47818181818181826,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.8560020300950206e-07,6.191250282634199e-10,0.000593642764554457,0.00015434519965862214,2.034332752096863e-05,0.09369942021907403,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4236363636363637,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,7.739008464927459e-07,6.191250282634199e-10,0.001515584215033666,0.0003940470676296874,5.193700704504143e-05,0.06198458393445971,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.270909090909091,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.630902877681568e-06,6.191250282634199e-10,0.0003986286729760211,0.00010364228892885519,1.3660456068097519e-05,0.19055876529972787,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.36909090909090914,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.7021018617590163e-06,6.191250282634199e-10,8.193140943934786e-05,2.130179315542466e-05,2.8076731439586794e-06,0.12728323531268446,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.1963636363636364,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.0549022476520784e-06,6.191250282634199e-10,9.801719196624658e-05,2.5484091761162767e-05,3.358919210311304e-06,0.10456647226313387,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.20727272727272728,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.0538011526477006e-06,6.191250282634199e-10,0.0015030072600235977,0.0003907772596872161,5.1506016863932876e-05,0.07238920823196379,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.27636363636363637,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.5600017063298663e-06,6.191250282634199e-10,0.0003293421968380477,8.562790899684782e-05,1.1286107136476121e-05,0.12853564379293955,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.3400000000000001,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,6.27700686579011e-07,6.191250282634199e-10,0.0009129020151219119,0.000237351712162076,3.1283915126632416e-05,0.07500963212911298,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.48363636363636364,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,4.483004903510764e-07,6.191250282634199e-10,0.0009318555987069743,0.00024227940045939048,3.193342422601218e-05,0.045356452881226306,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4763636363636363,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.0293011258495715e-06,6.191250282634199e-10,0.0008283258970167774,0.00021536211947138976,2.8385602784751076e-05,0.028246626258664018,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.489090909090909,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.2328024422393116e-06,6.191250282634199e-10,0.0002658687474416944,6.91248976748621e-05,9.110967065424782e-06,0.10412331233935128,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.30545454545454553,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.4366015713547986e-06,6.191250282634199e-10,0.00019335762835794804,5.027232733307174e-05,6.62610821959686e-06,0.15614643382687174,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2654545454545455,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,8.28400906104911e-07,6.191250282634199e-10,0.0006370137972426754,0.00016562153130180444,2.182959568271093e-05,0.06256261861765437,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.44000000000000006,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.2248013396877054e-06,6.191250282634199e-10,0.0010942105354876084,0.0002844911946705441,3.749711565486802e-05,0.07714836045693325,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4363636363636364,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.543302781864583e-06,6.191250282634199e-10,0.0003457452702467048,8.989256451006193e-05,1.1848220794172329e-05,0.11878612546972278,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.3490909090909091,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.131701237854814e-06,6.191250282634199e-10,0.0016841722314260947,0.00043787944287164616,5.7714291357040636e-05,0.011946048192574275,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.1709090909090909,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.900602078878554e-06,6.191250282634199e-10,0.0001661584546044509,4.320067389005038e-05,5.6940265882527296e-06,0.17724469976347723,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.24909090909090914,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.355902576886239e-06,6.191250282634199e-10,0.000168906190109139,4.391503054402705e-05,5.7881820658348056e-06,0.139479767128092,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.24909090909090914,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,9.66101056721336e-07,6.191250282634199e-10,0.0016654980651033488,0.00043302426446026164,5.707436150135564e-05,0.013969169583755625,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.18181818181818188,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,7.92400866728068e-07,6.191250282634199e-10,0.0005771733902409026,0.0001500632372590544,1.9778955465629192e-05,0.03375722357178656,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4181818181818182,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.7633030225008464e-06,6.191250282634199e-10,0.0002875340468654022,7.475799078838408e-05,9.853403922862451e-06,0.13913294631817522,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.32000000000000006,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.7988030613307886e-06,6.191250282634199e-10,0.00029710018155507855,7.724510971524104e-05,1.0181220192847179e-05,0.13930635672313363,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.3236363636363637,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.7820019491537324e-07,6.191250282634199e-10,0.0004797271276381317,0.00012472744761026687,1.6439603830978497e-05,0.007572252423067924,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.39454545454545453,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.2834014037844554e-06,6.191250282634199e-10,0.0007381232069118909,0.0001919097964892275,2.5294477849450288e-05,0.020597300617721193,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.46545454545454557,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.9140020935354903e-07,6.191250282634199e-10,0.0006014286625633713,0.000156369508572815,2.061013674052389e-05,0.05870905406302322,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.42727272727272736,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.2845014049876368e-06,6.191250282634199e-10,0.0016554137945803279,0.00043040227117768315,5.672878119084835e-05,0.03506743552036115,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.1890909090909091,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,8.558009360750639e-07,6.191250282634199e-10,0.0010104706386490337,0.0002627191316376478,3.462745010188399e-05,0.05034681897947364,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.45999999999999996,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.2582013762206654e-06,6.191250282634199e-10,0.0008770923755143074,0.00022804120409299495,3.005677156964594e-05,0.03770712724028349,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.489090909090909,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.474702706829821e-06,6.191250282634199e-10,0.0002399802304579762,6.239401085625232e-05,8.223795717415438e-06,0.1463583798581086,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2909090909090909,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,8.620009428566313e-07,6.191250282634199e-10,0.0017040172134622183,0.0004430389837671811,5.8394357031244206e-05,0.09082851462587382,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.15636363636363637,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,6.013006577026594e-07,6.191250282634199e-10,0.0010722955703394673,0.00027879334993049213,3.674611507482349e-05,0.08462427569291768,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.44545454545454555,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,6.047006614215834e-07,6.191250282634199e-10,0.0014999096570274214,0.00038997189268258657,5.139987217470119e-05,0.05529864943217466,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2781818181818182,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.823001993999581e-06,6.191250282634199e-10,0.0004068641105425075,0.00010578327012863908,1.3942679988345147e-05,0.16539498875798647,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.37090909090909097,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.4600015969497468e-06,6.191250282634199e-10,0.00024066133762346486,6.257125724408112e-05,8.247137545405842e-06,0.128959535893949,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2927272727272727,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.3288014534430297e-06,6.191250282634199e-10,0.0014247854347691708,0.0003704395794595269,4.8825465588764626e-05,0.020828514490999064,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.3236363636363637,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.0936011961809884e-06,6.191250282634199e-10,0.0009963236499602808,0.0002590411198929041,3.414265246014821e-05,0.07502889995188612,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4618181818181819,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.49620163654535e-06,6.191250282634199e-10,0.0003405082050277869,8.853098998537706e-05,1.1668746388175974e-05,0.1259537555413367,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.34545454545454546,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.6545018096940794e-06,6.191250282634199e-10,0.00014049912157427887,3.652946598990149e-05,4.814706582385614e-06,0.18558766702425367,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.23272727272727278,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.4841016233103556e-06,6.191250282634199e-10,0.0001927430869478422,5.01126862261889e-05,6.605039946280845e-06,0.13146435285445926,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.26363636363636367,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,9.46201034954692e-07,6.191250282634199e-10,0.0012144892936041616,0.00031576324633863487,4.161890355219449e-05,0.07138728144775969,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.40181818181818185,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,2.489602723127459e-06,6.191250282634199e-10,6.568380326574266e-06,1.7077122517579332e-06,2.2508176119430879e-07,0.13512523918135882,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.14727272727272733,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,9.300010172351127e-08,6.191250282634199e-10,0.0017523142003322604,0.00045559602500053377,6.0049429049044394e-05,0.08999999824662813,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.13454545454545463,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,4.474004893666553e-07,6.191250282634199e-10,0.0015558472272732742,0.00040451534671690945,5.331676674880414e-05,0.02190751256629578,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.2472727272727273,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,3.3320036445455863e-07,6.191250282634199e-10,0.000930504243245907,0.00024192819002424821,3.188711949581044e-05,0.012427743761903167,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.47818181818181826,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.5093016508741456e-06,6.191250282634199e-10,0.0004378278690984371,0.00011383395622901109,1.500376311191417e-05,0.13772639525573485,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.38181818181818183,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,8.840009669202576e-08,6.191250282634199e-10,0.0005514785672456591,0.00014338277912654405,1.889842289726907e-05,0.03834296539179762,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4127272727272727,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,7.086007750675277e-07,6.191250282634199e-10,0.0007133758423871624,0.00018547551389536826,2.4446426798871618e-05,0.09194604834671685,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4618181818181819,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.4620015991373493e-07,6.191250282634199e-10,0.0005960194445288082,0.00015496317485928448,2.042478140643645e-05,0.07587668415390499,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.42545454545454553,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.7619019271683278e-06,6.191250282634199e-10,4.044496452322096e-05,1.0515425432806144e-05,1.3859890920002215e-06,0.17815028743381556,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.17454545454545456,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,1.3665014946793347e-06,6.191250282634199e-10,0.0009351106111750969,0.00024312594591775798,3.2044964818337765e-05,0.00971098075088821,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.4745454545454546,Poor (300-579)
0.011342154074992583,0.000633829730107125,0.001912967191529767,0.0033504855972624715,0.0,9.907010836288452e-07,6.191250282634199e-10,0.0009808100327657907,0.00025500742179413355,3.3611034749151155e-05,0.05304431416771545,0.8511762265248123,0.2499999062499883,0.49999974999987495,0.04999990499999049,0.005617976410806715,0.2278401995093134,0.11683738768144603,0.25,0.46545454545454557,Poor (300-579)
